sqlId,NumsOfCountry,NumsOfRegion,Query
29361,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3325, 21330], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29365,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 2, 'day': None}], 'pois': ['8761'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 35600], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 2}"
29377,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}], 'pois': ['1731'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29379,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29380,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 56, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29381,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 84, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29382,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 84, 'day': None}], 'pois': ['96', '200', '464'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': 178, 'departRegionId': 54}"
29385,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}], 'pois': ['96', '1126'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29386,1,2,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 56, 'day': None}], 'pois': ['96', '1126'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3198, 36212], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29391,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [796, 42098], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29392,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['1380'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [796, 42098], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29397,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29404,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29406,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 27, 'day': 2}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29408,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 27, 'day': 2}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29410,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}], 'pois': ['1731', '2080'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29411,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 27, 'day': 2}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080, 9854], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29412,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': 4}, {'region_id': 27, 'day': 2}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080, 9854], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29421,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': 3}, {'region_id': 27, 'day': 2}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080, 9854], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29422,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': 2}, {'region_id': 27, 'day': 2}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [1731, 2080, 9854], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29425,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': 3}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29426,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': 3}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['636', '171', '42', '117', '167'], 'regionNotGo': [], 'poiNotGo': [629], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29429,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['171', '42', '117'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29434,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['171', '117'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29436,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 72, 'departRegionId': 72}"
29444,3,2,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 12, 'day': None}, {'region_id': 13, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [6625, 35697], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29454,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 56, 'day': None}, {'region_id': 55, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2907, 32920], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': 84}"
29455,1,3,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 56, 'day': None}, {'region_id': 55, 'day': None}], 'pois': [], 'regionNotGo': [63], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2907, 32920], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': 84}"
29470,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 80, 'day': None}], 'pois': [], 'regionNotGo': [73], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29476,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 2}"
29487,1,1,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 104, 'day': None}], 'pois': [], 'regionNotGo': [101, 103], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 12882], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29488,1,1,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 104, 'day': 5}], 'pois': [], 'regionNotGo': [101, 103], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 12882], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29496,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 72, 'day': None}], 'pois': ['9229'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29501,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}, {'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29504,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['1731'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29507,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 79, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29508,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 79, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29510,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}], 'pois': ['9514'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29514,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 178, 'departRegionId': 178}"
29520,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3325, 21330], 'hotelRating': None, 'arrivalRegionId': 3, 'departRegionId': 8}"
29527,1,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [], 'pois': ['805', '807'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1483, 21113], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29530,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 70, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 2}"
29534,2,1,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': 4}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [5121, 22463], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29535,2,1,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': 3}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [5121, 22463], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29538,2,1,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [{'region_id': 1, 'day': 3}], 'pois': ['5234'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [5121, 22463], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29543,2,0,"{'days': [], 'countries': [{'country_id': 17, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29544,2,0,"{'days': [], 'countries': [{'country_id': 17, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3112, 15222], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29546,1,5,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': 2}, {'region_id': 56, 'day': None}, {'region_id': 63, 'day': None}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29550,1,5,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': 2}, {'region_id': 56, 'day': None}, {'region_id': 63, 'day': None}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['474', '9', '126', '117'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29563,1,5,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': 2}, {'region_id': 56, 'day': None}, {'region_id': 63, 'day': None}, {'region_id': 59, 'day': None}, {'region_id': 55, 'day': None}], 'pois': ['474', '9', '126', '117'], 'regionNotGo': [], 'poiNotGo': [629], 'regionSorted': [], 'availableMonths': [], 'price': [3053, 34566], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
29569,1,2,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 84, 'day': 2}, {'region_id': 59, 'day': 3}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2907, 32920], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29570,1,4,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 84, 'day': 2}, {'region_id': 59, 'day': 3}, {'region_id': 54, 'day': 3}, {'region_id': 63, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2907, 32920], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
29575,1,4,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 84, 'day': 2}, {'region_id': 59, 'day': None}, {'region_id': 54, 'day': 3}, {'region_id': 63, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2907, 32920], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
